task_id,domain,difficulty,model,agent,provider,provider_model,parse_status,parsed,fallback,attempts,latency_s,prompt_chars,raw_output_chars,prompt_tokens,completion_tokens,total_tokens
calendar_042,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,56.48861400000169,2030.0,2544.0,460.0,1821.0,2281.0
calendar_054,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,51.85189189999073,2000.0,1573.0,457.0,1669.0,2126.0
calendar_030,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,61.18933740000648,2028.0,2052.0,461.0,2007.0,2468.0
calendar_060,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,49.322856799990404,2039.0,2033.0,471.0,1565.0,2036.0
calendar_043,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,58.58094689999416,1996.0,2126.0,455.0,1909.0,2364.0
calendar_028,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,63.696152699994855,2013.0,1834.0,464.0,2029.0,2493.0
calendar_026,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,64.32049810000171,2035.0,1728.0,464.0,2138.0,2602.0
calendar_027,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,64.52393419999862,2006.0,1873.0,457.0,2102.0,2559.0
calendar_023,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,65.4843230000115,2014.0,2096.0,456.0,2149.0,2605.0
calendar_062,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.23425500000303,2053.0,1777.0,468.0,1675.0,2143.0
calendar_040,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,62.142096600000514,2031.0,2773.0,468.0,1969.0,2437.0
calendar_057,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,57.06312859999889,2057.0,1752.0,467.0,1824.0,2291.0
calendar_072,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.215179299993906,2060.0,1825.0,473.0,1708.0,2181.0
calendar_039,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,65.8070568999974,2032.0,4310.0,460.0,2119.0,2579.0
calendar_073,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.69413779999013,2071.0,1556.0,466.0,1708.0,2174.0
calendar_092,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,24.24393150000833,2017.0,2094.0,466.0,741.0,1207.0
calendar_053,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,62.06764990001102,2006.0,2922.0,459.0,1975.0,2434.0
calendar_045,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,65.31712610000977,2012.0,1848.0,462.0,2153.0,2615.0
calendar_021,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.73058859999583,2027.0,1934.0,464.0,2339.0,2803.0
calendar_063,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,59.44560210000782,2030.0,1733.0,462.0,1903.0,2365.0
calendar_035,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,71.21323649999977,2022.0,2427.0,461.0,2330.0,2791.0
calendar_032,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.745210699999,2016.0,2012.0,466.0,2400.0,2866.0
calendar_038,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,72.9295495999977,2059.0,0.0,467.0,2400.0,2867.0
calendar_036,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.89767039999424,2011.0,1336.0,465.0,2400.0,2865.0
calendar_074,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,59.006848599994555,2079.0,2140.0,467.0,1941.0,2408.0
calendar_067,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,62.54097859999456,2051.0,1745.0,461.0,1998.0,2459.0
calendar_070,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,61.49131630000193,2086.0,1691.0,471.0,1988.0,2459.0
calendar_061,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,64.27845490000618,2042.0,2015.0,468.0,2093.0,2561.0
calendar_076,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,61.43866710001021,2028.0,2702.0,464.0,1974.0,2438.0
calendar_059,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,69.66475719999289,2045.0,2309.0,465.0,2235.0,2700.0
calendar_093,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,37.14992230001371,2024.0,2450.0,463.0,1159.0,1622.0
calendar_058,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.16721230000257,2062.0,2070.0,469.0,2382.0,2851.0
calendar_087,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.42933099999209,2038.0,1700.0,459.0,1451.0,1910.0
calendar_079,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,67.85547620001307,2000.0,1943.0,453.0,2163.0,2616.0
calendar_094,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,41.06135470001027,2013.0,3609.0,460.0,1290.0,1750.0
calendar_071,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.04360049999377,2064.0,1473.0,468.0,2400.0,2868.0
calendar_117,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,28.18306229999871,2112.0,2277.0,479.0,876.0,1355.0
calendar_088,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,50.845166800005245,2048.0,2074.0,468.0,1682.0,2150.0
calendar_089,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,51.71106039998995,2066.0,1516.0,468.0,1673.0,2141.0
calendar_069,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,76.50897110000369,2099.0,2708.0,472.0,2400.0,2872.0
calendar_103,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,36.73384600000281,2084.0,1955.0,477.0,1172.0,1649.0
calendar_086,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,53.727610100002494,2061.0,1560.0,466.0,1722.0,2188.0
calendar_090,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.20428790000733,2061.0,1858.0,466.0,1688.0,2154.0
calendar_080,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.61055659998965,2020.0,2243.0,463.0,2368.0,2831.0
calendar_084,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,68.27992660000746,1999.0,2419.0,460.0,2149.0,2609.0
calendar_105,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,38.96747740000137,2100.0,1846.0,479.0,1201.0,1680.0
crm_workflow_025,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,28.674805499991635,1960.0,1761.0,476.0,904.0,1380.0
calendar_083,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.41381399999955,2006.0,2893.0,454.0,2328.0,2782.0
calendar_097,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,49.78111110000464,2101.0,2156.0,477.0,1583.0,2060.0
calendar_091,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,54.94963079999434,2003.0,1833.0,458.0,1797.0,2255.0
calendar_108,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,41.505712300000596,2099.0,2781.0,481.0,1344.0,1825.0
crm_workflow_028,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,33.109658400004264,2006.0,1602.0,480.0,1042.0,1522.0
calendar_096,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,53.95415330000105,2026.0,1607.0,468.0,1744.0,2212.0
crm_workflow_023,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,38.67436410000664,1980.0,1665.0,478.0,1218.0,1696.0
calendar_098,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,56.20584290000261,2115.0,2511.0,479.0,1841.0,2320.0
crm_workflow_030,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,36.518883099997765,1983.0,1209.0,476.0,1164.0,1640.0
calendar_119,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,43.43453349999618,2103.0,2002.0,475.0,1419.0,1894.0
calendar_109,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,48.913695200011716,2117.0,2394.0,481.0,1567.0,2048.0
crm_workflow_039,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,34.75931120000314,1986.0,1849.0,481.0,1083.0,1564.0
calendar_101,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,56.682667500004754,2123.0,1926.0,482.0,1793.0,2275.0
calendar_107,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,56.011469300006866,2100.0,1487.0,474.0,1765.0,2239.0
calendar_112,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,54.38405839999905,2100.0,2354.0,484.0,1752.0,2236.0
calendar_100,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,60.16302900000301,2079.0,3319.0,476.0,1935.0,2411.0
crm_workflow_032,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,44.89702150000085,1994.0,2876.0,478.0,1398.0,1876.0
crm_workflow_042,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,39.69714640000893,1968.0,1690.0,472.0,1217.0,1689.0
calendar_095,calendar,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,71.24428210000042,2006.0,2282.0,457.0,2322.0,2779.0
calendar_120,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,54.70692149999377,2097.0,2472.0,481.0,1750.0,2231.0
calendar_111,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,59.57309239999449,2088.0,2846.0,476.0,1916.0,2392.0
crm_workflow_034,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,47.37906140000268,1972.0,1903.0,474.0,1527.0,2001.0
calendar_104,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,65.84352959999524,2095.0,2104.0,486.0,2118.0,2604.0
crm_workflow_026,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,53.57858229998965,1988.0,2127.0,477.0,1729.0,2206.0
calendar_118,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,58.69967290000932,2114.0,2292.0,479.0,1887.0,2366.0
calendar_116,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,60.669130599999335,2094.0,3349.0,481.0,1958.0,2439.0
crm_workflow_061,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,25.43542909999087,1985.0,1445.0,482.0,773.0,1255.0
crm_workflow_031,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,51.98023910001211,1968.0,2122.0,479.0,1667.0,2146.0
crm_workflow_050,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,33.553979299991624,1993.0,1603.0,476.0,1031.0,1507.0
calendar_106,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,67.60778600000776,2120.0,2493.0,478.0,2183.0,2661.0
crm_workflow_036,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,49.20693390000088,1977.0,2377.0,478.0,1589.0,2067.0
calendar_099,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,75.11336279999523,2082.0,0.0,472.0,2400.0,2872.0
crm_workflow_060,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,32.09572990000015,2013.0,2108.0,487.0,992.0,1479.0
crm_workflow_044,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.06380609999178,1978.0,1613.0,475.0,1461.0,1936.0
crm_workflow_027,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,59.529347799994866,1976.0,1766.0,481.0,1911.0,2392.0
calendar_102,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.30034940000041,2120.0,2173.0,479.0,2377.0,2856.0
crm_workflow_033,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,55.92194159999781,1976.0,2200.0,475.0,1791.0,2266.0
crm_workflow_041,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.03766000000178,1962.0,1623.0,472.0,1673.0,2145.0
crm_workflow_035,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,54.003084600000875,1971.0,2625.0,479.0,1705.0,2184.0
crm_workflow_024,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,63.54901629999222,1990.0,2275.0,479.0,2041.0,2520.0
calendar_115,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,68.99397619999945,2087.0,2497.0,474.0,2206.0,2680.0
calendar_113,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,70.60582270000305,2127.0,2983.0,484.0,2272.0,2756.0
crm_workflow_064,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,31.991556199995102,2011.0,1506.0,484.0,985.0,1469.0
crm_workflow_045,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,48.53391090000514,1943.0,1679.0,472.0,1579.0,2051.0
crm_workflow_021,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,67.79868100000022,1974.0,1960.0,478.0,2182.0,2660.0
crm_workflow_022,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,67.78011880000122,1975.0,1691.0,473.0,2214.0,2687.0
calendar_110,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.57165600000008,2128.0,2769.0,482.0,2400.0,2882.0
crm_workflow_029,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,65.94923470000504,1979.0,2157.0,475.0,2170.0,2645.0
calendar_114,calendar,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,74.42257249999966,2121.0,289.0,482.0,2400.0,2882.0
crm_workflow_054,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.41610789998958,1951.0,2121.0,471.0,1461.0,1932.0
crm_workflow_037,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,64.04988219999359,1981.0,1759.0,476.0,2109.0,2585.0
crm_workflow_046,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,59.08799680000811,1977.0,1785.0,474.0,1880.0,2354.0
crm_workflow_047,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,58.07322609999392,1980.0,1894.0,478.0,1850.0,2328.0
crm_workflow_043,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,65.01338149998628,1955.0,1904.0,475.0,2103.0,2578.0
crm_workflow_038,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,69.83731980000448,1996.0,1859.0,477.0,2302.0,2779.0
crm_workflow_066,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,43.073520899997675,2023.0,1865.0,484.0,1373.0,1857.0
crm_workflow_065,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.44392990000779,2001.0,1372.0,482.0,1490.0,1972.0
crm_workflow_062,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.44376579999516,1997.0,1676.0,481.0,1675.0,2156.0
crm_workflow_040,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.7411346000008,2007.0,475.0,481.0,2400.0,2881.0
crm_workflow_074,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,39.18203640000138,2015.0,2255.0,480.0,1226.0,1706.0
crm_workflow_058,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,58.04822779999813,2007.0,2306.0,482.0,1829.0,2311.0
crm_workflow_063,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,53.89429539999401,1991.0,2081.0,486.0,1689.0,2175.0
crm_workflow_070,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.90193659999932,2035.0,1692.0,485.0,1498.0,1983.0
crm_workflow_075,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,41.630328200000804,1996.0,1491.0,485.0,1343.0,1828.0
crm_workflow_055,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,63.95658459998958,1978.0,2870.0,480.0,2026.0,2506.0
crm_workflow_071,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,48.5257358999952,2025.0,2027.0,490.0,1557.0,2047.0
crm_workflow_053,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,64.63847190000524,1948.0,1628.0,470.0,2053.0,2523.0
crm_workflow_048,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,68.66825949998747,2004.0,1701.0,481.0,2197.0,2678.0
crm_workflow_067,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,54.82616840000264,2013.0,1514.0,484.0,1747.0,2231.0
crm_workflow_084,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,38.306856600000174,1983.0,1175.0,480.0,1232.0,1712.0
crm_workflow_078,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,42.82501410000259,1993.0,1904.0,478.0,1350.0,1828.0
crm_workflow_049,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.86936589999823,1983.0,2012.0,476.0,2345.0,2821.0
crm_workflow_095,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,33.74374309999985,1970.0,1833.0,480.0,1052.0,1532.0
crm_workflow_052,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,70.05057410000882,1959.0,2463.0,473.0,2177.0,2650.0
crm_workflow_057,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,67.64735389999987,1993.0,3528.0,481.0,2183.0,2664.0
crm_workflow_097,crm_workflow,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,36.33482429999276,2043.0,2098.0,493.0,1144.0,1637.0
crm_workflow_051,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.34425569999439,1948.0,1310.0,477.0,2395.0,2872.0
crm_workflow_081,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,46.033754899995984,1966.0,1858.0,477.0,1445.0,1922.0
crm_workflow_073,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,55.42183289999957,2006.0,1508.0,480.0,1777.0,2257.0
crm_workflow_056,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.82562180000241,2028.0,2101.0,485.0,2400.0,2885.0
crm_workflow_087,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,46.372997500002384,2007.0,1702.0,485.0,1473.0,1958.0
crm_workflow_059,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,75.16230500000529,2002.0,0.0,486.0,2400.0,2886.0
crm_workflow_079,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.04014760001155,1976.0,1392.0,479.0,1612.0,2091.0
crm_workflow_072,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,59.70839730001171,2038.0,1843.0,490.0,1911.0,2401.0
crm_workflow_077,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,55.504532999999356,1982.0,2885.0,476.0,1739.0,2215.0
crm_workflow_088,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,49.373430399995414,2034.0,2238.0,485.0,1540.0,2025.0
crm_workflow_118,crm_workflow,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,23.37647139999899,2046.0,2279.0,492.0,726.0,1218.0
crm_workflow_100,crm_workflow,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.44870950000768,2057.0,1751.0,494.0,1444.0,1938.0
crm_workflow_099,crm_workflow,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,48.44472630000382,2042.0,1960.0,498.0,1705.0,2203.0
crm_workflow_109,crm_workflow,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,43.95108369999798,2050.0,2060.0,494.0,1402.0,1896.0
crm_workflow_082,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,60.142508099990664,1974.0,2216.0,474.0,1964.0,2438.0
crm_workflow_068,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.85721610000473,2042.0,2339.0,485.0,2376.0,2861.0
crm_workflow_083,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,59.76079790000222,1973.0,1877.0,479.0,1898.0,2377.0
crm_workflow_069,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.91067789999943,2033.0,643.0,485.0,2400.0,2885.0
crm_workflow_091,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,58.14184820000082,1971.0,2593.0,483.0,1830.0,2313.0
crm_workflow_086,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,60.48753100000613,2013.0,2190.0,481.0,1943.0,2424.0
crm_workflow_092,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,56.468032799995854,1997.0,1780.0,482.0,1896.0,2378.0
crm_workflow_119,crm_workflow,L4,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,33.62556860000768,2047.0,1689.0,496.0,1051.0,1547.0
crm_workflow_089,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,61.8255208000046,2005.0,1877.0,481.0,2050.0,2531.0
crm_workflow_080,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,67.26597839999886,2008.0,2142.0,480.0,2162.0,2642.0
crm_workflow_096,crm_workflow,L3,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,57.949386599997524,2007.0,1987.0,486.0,2058.0,2544.0
