task_id,domain,split,difficulty,task_pattern,scenario_id,criterion_signature,donespec_signature,mutation_signature
file_doc_020,file_doc,dev,L2,file_archive_contract,granite_compliance,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_021,file_doc,test,L2,file_share_packet,granite_compliance,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_022,file_doc,test,L2,file_revise_document,harbor_onboarding,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_023,file_doc,test,L2,file_archive_contract,harbor_onboarding,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_024,file_doc,test,L2,file_share_packet,harbor_onboarding,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_025,file_doc,test,L2,file_revise_document,iris_qbr,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_026,file_doc,test,L2,file_archive_contract,iris_qbr,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_027,file_doc,test,L2,file_share_packet,iris_qbr,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_028,file_doc,test,L2,file_revise_document,juniper_vendor,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_029,file_doc,test,L2,file_archive_contract,juniper_vendor,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_030,file_doc,test,L2,file_share_packet,juniper_vendor,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_031,file_doc,test,L2,file_revise_document,keystone_billing,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_032,file_doc,test,L2,file_archive_contract,keystone_billing,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_033,file_doc,test,L2,file_share_packet,keystone_billing,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_034,file_doc,test,L2,file_revise_document,lumen_pilot,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_035,file_doc,test,L2,file_archive_contract,lumen_pilot,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_036,file_doc,test,L2,file_share_packet,lumen_pilot,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_037,file_doc,test,L2,file_revise_document,meridian_hiring,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_038,file_doc,test,L2,file_archive_contract,meridian_hiring,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_039,file_doc,test,L2,file_share_packet,meridian_hiring,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_040,file_doc,test,L2,file_revise_document,nimbus_security,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_041,file_doc,test,L2,file_archive_contract,nimbus_security,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_042,file_doc,test,L2,file_share_packet,nimbus_security,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_043,file_doc,test,L2,file_revise_document,orchard_campaign,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_044,file_doc,test,L2,file_archive_contract,orchard_campaign,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_045,file_doc,test,L2,file_share_packet,orchard_campaign,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_046,file_doc,test,L2,file_revise_document,prairie_refresh,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_047,file_doc,test,L2,file_archive_contract,prairie_refresh,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
